"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,57072,Inactive,139,4,0,3,1,6,0,0,0,28,181
Kings,Kings,57072,Total,"1,051",32,1,8,8,38,0,0,0,171,"1,309"
Kings,Kings,57073,Active,349,16,0,1,4,7,0,0,0,69,446
Kings,Kings,57073,Inactive,46,1,0,1,0,2,0,0,0,11,61
Kings,Kings,57073,Total,395,17,0,2,4,9,0,0,0,80,507
Kings,Kings,57074,Active,821,24,0,3,8,20,1,0,0,170,"1,047"
Kings,Kings,57074,Inactive,98,4,0,0,2,5,0,0,0,26,135
Kings,Kings,57074,Total,919,28,0,3,10,25,1,0,0,196,"1,182"
Kings,Kings,57075,Active,883,27,1,4,10,19,1,0,0,175,"1,120"
Kings,Kings,57075,Inactive,106,5,0,1,2,1,0,0,0,21,136
Kings,Kings,57075,Total,989,32,1,5,12,20,1,0,0,196,"1,256"
,,,,,,,,,,,,,,
Page 199 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,57076,Active,714,29,0,5,4,28,0,0,0,141,921
Kings,Kings,57076,Inactive,155,6,1,4,3,4,0,0,0,40,213
Kings,Kings,57076,Total,869,35,1,9,7,32,0,0,0,181,"1,134"
Kings,Kings,57077,Active,311,21,0,2,2,8,0,0,1,67,412
Kings,Kings,57077,Inactive,25,0,0,0,0,2,0,0,0,9,36
Kings,Kings,57077,Total,336,21,0,2,2,10,0,0,1,76,448
Kings,Kings,57078,Active,687,36,0,1,4,18,0,0,0,105,851
Kings,Kings,57078,Inactive,110,8,0,0,2,2,0,0,0,18,140
Kings,Kings,57078,Total,797,44,0,1,6,20,0,0,0,123,991
Kings,Kings,57079,Active,794,26,0,5,6,16,0,0,1,157,"1,005"
Kings,Kings,57079,Inactive,94,6,0,1,3,5,0,0,0,19,128
Kings,Kings,57079,Total,888,32,0,6,9,21,0,0,1,176,"1,133"
Kings,Kings,57080,Active,914,21,2,3,10,18,0,0,0,149,"1,117"
Kings,Kings,57080,Inactive,98,6,0,0,0,4,0,0,0,13,121
Kings,Kings,57080,Total,"1,012",27,2,3,10,22,0,0,0,162,"1,238"
Kings,Kings,57081,Active,925,25,2,5,12,26,0,0,2,167,"1,164"
Kings,Kings,57081,Inactive,101,4,0,1,2,3,0,0,0,38,149
Kings,Kings,57081,Total,"1,026",29,2,6,14,29,0,0,2,205,"1,313"
Kings,Kings,57082,Active,419,22,2,0,3,13,0,0,0,61,520
Kings,Kings,57082,Inactive,46,1,0,0,1,3,0,0,0,8,59
Kings,Kings,57082,Total,465,23,2,0,4,16,0,0,0,69,579
,,,,,,,,,,,,,,
Page 200 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,57083,Active,784,34,1,2,3,17,0,0,0,129,970
Kings,Kings,57083,Inactive,67,4,0,1,1,0,0,0,0,13,86
Kings,Kings,57083,Total,851,38,1,3,4,17,0,0,0,142,"1,056"
Kings,Kings,57084,Active,728,26,0,3,5,24,1,0,0,129,916
Kings,Kings,57084,Inactive,56,4,0,0,1,0,0,0,0,16,77
Kings,Kings,57084,Total,784,30,0,3,6,24,1,0,0,145,993
Kings,Kings,57085,Active,980,47,2,1,4,29,0,0,0,133,"1,196"
Kings,Kings,57085,Inactive,81,1,1,0,0,2,0,0,1,19,105
Kings,Kings,57085,Total,"1,061",48,3,1,4,31,0,0,1,152,"1,301"
Kings,Kings,57086,Active,389,9,0,2,0,8,0,0,1,63,472
Kings,Kings,57086,Inactive,40,1,0,0,0,0,0,0,0,10,51
Kings,Kings,57086,Total,429,10,0,2,0,8,0,0,1,73,523
Kings,Kings,57087,Active,821,33,0,2,10,20,0,0,0,127,"1,013"
Kings,Kings,57087,Inactive,51,1,1,0,0,4,0,0,0,16,73
Kings,Kings,57087,Total,872,34,1,2,10,24,0,0,0,143,"1,086"
Kings,Kings,57088,Active,920,32,0,3,15,18,0,0,0,148,"1,136"
Kings,Kings,57088,Inactive,90,6,0,2,1,7,0,0,0,16,122
Kings,Kings,57088,Total,"1,010",38,0,5,16,25,0,0,0,164,"1,258"
Kings,Kings,57089,Active,906,26,0,2,4,13,0,0,0,105,"1,056"
Kings,Kings,57089,Inactive,85,2,0,0,2,1,0,0,0,13,103
Kings,Kings,57089,Total,991,28,0,2,6,14,0,0,0,118,"1,159"
,,,,,,,,,,,,,,
Page 201 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,57090,Active,"1,237",39,3,1,11,38,1,0,0,141,"1,471"
Kings,Kings,57090,Inactive,87,7,0,0,0,2,0,0,0,16,112
Kings,Kings,57090,Total,"1,324",46,3,1,11,40,1,0,0,157,"1,583"
Kings,Kings,57091,Active,718,15,1,1,4,18,0,0,1,88,846
Kings,Kings,57091,Inactive,62,1,0,0,2,0,0,0,0,11,76
Kings,Kings,57091,Total,780,16,1,1,6,18,0,0,1,99,922
Kings,Kings,57092,Active,611,21,2,1,8,13,0,0,0,99,755
Kings,Kings,57092,Inactive,51,0,0,0,0,1,0,0,0,7,59
Kings,Kings,57092,Total,662,21,2,1,8,14,0,0,0,106,814
Kings,Kings,57093,Active,588,21,1,6,3,11,0,0,0,103,733
Kings,Kings,57093,Inactive,46,3,0,0,0,1,0,0,0,7,57
Kings,Kings,57093,Total,634,24,1,6,3,12,0,0,0,110,790
Kings,Kings,57094,Active,887,43,2,8,4,35,0,0,0,259,"1,238"
Kings,Kings,57094,Inactive,67,3,0,0,1,2,0,0,0,27,100
Kings,Kings,57094,Total,954,46,2,8,5,37,0,0,0,286,"1,338"
Kings,Kings,57095,Active,439,22,0,2,4,13,0,0,0,92,572
Kings,Kings,57095,Inactive,61,6,0,0,0,0,0,0,0,23,90
Kings,Kings,57095,Total,500,28,0,2,4,13,0,0,0,115,662
Kings,Kings,57097,Active,405,33,2,0,4,6,1,0,0,78,529
Kings,Kings,57097,Inactive,27,2,0,0,1,1,0,0,0,8,39
Kings,Kings,57097,Total,432,35,2,0,5,7,1,0,0,86,568
,,,,,,,,,,,,,,
Page 202 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,58001,Active,879,19,4,0,1,24,0,0,0,136,"1,063"
Kings,Kings,58001,Inactive,91,4,0,0,0,1,0,0,0,20,116
Kings,Kings,58001,Total,970,23,4,0,1,25,0,0,0,156,"1,179"
Kings,Kings,58002,Active,758,18,1,1,0,18,0,0,0,76,872
Kings,Kings,58002,Inactive,28,1,0,0,0,0,0,0,0,5,34
Kings,Kings,58002,Total,786,19,1,1,0,18,0,0,0,81,906
Kings,Kings,58003,Active,898,27,0,1,3,21,0,0,0,140,"1,090"
Kings,Kings,58003,Inactive,49,4,1,0,0,0,0,0,0,12,66
Kings,Kings,58003,Total,947,31,1,1,3,21,0,0,0,152,"1,156"
Kings,Kings,58004,Active,849,38,5,0,3,20,0,0,0,127,"1,042"
Kings,Kings,58004,Inactive,76,4,0,0,0,1,0,0,0,17,98
Kings,Kings,58004,Total,925,42,5,0,3,21,0,0,0,144,"1,140"
Kings,Kings,58005,Active,919,24,1,1,1,26,0,0,0,139,"1,111"
Kings,Kings,58005,Inactive,129,2,0,0,1,3,0,0,0,18,153
Kings,Kings,58005,Total,"1,048",26,1,1,2,29,0,0,0,157,"1,264"
Kings,Kings,58006,Active,892,31,1,1,4,18,1,0,0,146,"1,094"
Kings,Kings,58006,Inactive,92,3,0,0,1,2,0,0,0,18,116
Kings,Kings,58006,Total,984,34,1,1,5,20,1,0,0,164,"1,210"
Kings,Kings,58007,Active,688,26,3,0,2,11,0,0,0,121,851
Kings,Kings,58007,Inactive,115,6,1,0,0,0,0,0,0,17,139
Kings,Kings,58007,Total,803,32,4,0,2,11,0,0,0,138,990
,,,,,,,,,,,,,,
Page 203 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,58008,Active,965,26,6,1,2,27,0,0,0,122,"1,149"
Kings,Kings,58008,Inactive,71,2,0,0,0,1,0,0,0,9,83
Kings,Kings,58008,Total,"1,036",28,6,1,2,28,0,0,0,131,"1,232"
Kings,Kings,58009,Active,848,29,2,0,0,13,0,0,0,115,"1,007"
Kings,Kings,58009,Inactive,72,2,0,0,0,3,0,0,0,10,87
Kings,Kings,58009,Total,920,31,2,0,0,16,0,0,0,125,"1,094"
Kings,Kings,58010,Active,866,24,0,0,4,16,0,0,0,101,"1,011"
Kings,Kings,58010,Inactive,90,2,0,0,0,2,0,0,0,17,111
Kings,Kings,58010,Total,956,26,0,0,4,18,0,0,0,118,"1,122"
Kings,Kings,58011,Active,950,39,1,1,4,15,0,0,0,129,"1,139"
Kings,Kings,58011,Inactive,131,6,0,0,0,3,0,0,0,21,161
Kings,Kings,58011,Total,"1,081",45,1,1,4,18,0,0,0,150,"1,300"
Kings,Kings,58012,Active,963,32,2,0,7,15,0,0,0,144,"1,163"
Kings,Kings,58012,Inactive,61,5,0,0,0,2,0,0,0,9,77
Kings,Kings,58012,Total,"1,024",37,2,0,7,17,0,0,0,153,"1,240"
Kings,Kings,58013,Active,744,23,2,0,3,16,0,1,0,85,874
Kings,Kings,58013,Inactive,78,3,0,0,1,0,0,0,0,8,90
Kings,Kings,58013,Total,822,26,2,0,4,16,0,1,0,93,964
Kings,Kings,58014,Active,492,22,1,0,0,11,0,0,0,77,603
Kings,Kings,58014,Inactive,44,2,0,0,0,1,0,0,0,2,49
Kings,Kings,58014,Total,536,24,1,0,0,12,0,0,0,79,652
,,,,,,,,,,,,,,
Page 204 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,58015,Active,710,30,1,2,4,20,0,0,0,91,858
Kings,Kings,58015,Inactive,24,1,0,0,0,0,0,0,0,7,32
Kings,Kings,58015,Total,734,31,1,2,4,20,0,0,0,98,890
Kings,Kings,58016,Active,661,27,1,1,3,7,0,0,0,61,761
Kings,Kings,58016,Inactive,38,1,0,0,0,1,0,0,0,7,47
Kings,Kings,58016,Total,699,28,1,1,3,8,0,0,0,68,808
Kings,Kings,58017,Active,697,23,1,1,3,17,1,0,1,96,840
Kings,Kings,58017,Inactive,44,4,0,0,0,1,0,0,0,7,56
Kings,Kings,58017,Total,741,27,1,1,3,18,1,0,1,103,896
Kings,Kings,58018,Active,905,36,2,0,5,21,0,0,1,125,"1,095"
Kings,Kings,58018,Inactive,99,6,0,0,3,3,0,0,0,23,134
Kings,Kings,58018,Total,"1,004",42,2,0,8,24,0,0,1,148,"1,229"
Kings,Kings,58019,Active,529,18,0,0,4,12,0,0,0,66,629
Kings,Kings,58019,Inactive,51,5,0,0,0,0,0,0,0,11,67
Kings,Kings,58019,Total,580,23,0,0,4,12,0,0,0,77,696
Kings,Kings,58020,Active,797,25,2,0,2,18,0,0,0,120,964
Kings,Kings,58020,Inactive,67,4,0,0,0,1,0,0,0,8,80
Kings,Kings,58020,Total,864,29,2,0,2,19,0,0,0,128,"1,044"
Kings,Kings,58021,Active,980,41,2,2,1,10,0,0,0,126,"1,162"
Kings,Kings,58021,Inactive,82,4,2,0,0,2,0,0,0,17,107
Kings,Kings,58021,Total,"1,062",45,4,2,1,12,0,0,0,143,"1,269"
,,,,,,,,,,,,,,
Page 205 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,58022,Active,533,12,1,0,1,14,0,0,0,75,636
Kings,Kings,58022,Inactive,44,3,0,0,1,0,0,0,0,9,57
Kings,Kings,58022,Total,577,15,1,0,2,14,0,0,0,84,693
Kings,Kings,58023,Active,926,20,1,0,9,23,0,0,1,145,"1,125"
Kings,Kings,58023,Inactive,51,3,0,0,1,1,0,0,0,4,60
Kings,Kings,58023,Total,977,23,1,0,10,24,0,0,1,149,"1,185"
Kings,Kings,58024,Active,657,28,0,0,1,12,0,0,0,76,774
Kings,Kings,58024,Inactive,21,1,0,0,0,0,0,0,0,5,27
Kings,Kings,58024,Total,678,29,0,0,1,12,0,0,0,81,801
Kings,Kings,58025,Active,839,38,0,0,1,18,0,0,0,102,998
Kings,Kings,58025,Inactive,27,3,0,0,0,0,0,0,0,1,31
Kings,Kings,58025,Total,866,41,0,0,1,18,0,0,0,103,"1,029"
Kings,Kings,58026,Active,511,17,1,0,0,13,0,0,0,57,599
Kings,Kings,58026,Inactive,12,0,0,0,0,1,0,0,0,1,14
Kings,Kings,58026,Total,523,17,1,0,0,14,0,0,0,58,613
Kings,Kings,58027,Active,774,31,1,1,0,15,0,0,0,96,918
Kings,Kings,58027,Inactive,16,1,1,0,0,0,0,0,0,4,22
Kings,Kings,58027,Total,790,32,2,1,0,15,0,0,0,100,940
Kings,Kings,58028,Active,936,33,2,1,2,21,0,0,0,123,"1,118"
Kings,Kings,58028,Inactive,39,1,0,0,0,0,0,0,0,6,46
Kings,Kings,58028,Total,975,34,2,1,2,21,0,0,0,129,"1,164"
,,,,,,,,,,,,,,
Page 206 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,58029,Active,692,24,3,0,2,18,0,0,0,102,841
Kings,Kings,58029,Inactive,20,3,0,0,0,1,0,0,0,4,28
Kings,Kings,58029,Total,712,27,3,0,2,19,0,0,0,106,869
Kings,Kings,58030,Active,"1,008",38,0,0,4,29,0,0,0,119,"1,198"
Kings,Kings,58030,Inactive,40,2,0,0,0,0,0,0,0,3,45
Kings,Kings,58030,Total,"1,048",40,0,0,4,29,0,0,0,122,"1,243"
Kings,Kings,58031,Active,921,39,2,1,2,16,0,0,0,117,"1,098"
Kings,Kings,58031,Inactive,40,4,0,0,0,2,0,0,0,4,50
Kings,Kings,58031,Total,961,43,2,1,2,18,0,0,0,121,"1,148"
Kings,Kings,58032,Active,803,21,4,0,0,19,0,0,0,97,944
Kings,Kings,58032,Inactive,37,2,0,0,0,1,0,0,0,5,45
Kings,Kings,58032,Total,840,23,4,0,0,20,0,0,0,102,989
Kings,Kings,58033,Active,"1,005",23,2,1,5,21,0,0,0,105,"1,162"
Kings,Kings,58033,Inactive,46,2,0,0,1,1,0,0,0,12,62
Kings,Kings,58033,Total,"1,051",25,2,1,6,22,0,0,0,117,"1,224"
Kings,Kings,58034,Active,864,32,4,0,2,26,0,0,0,119,"1,047"
Kings,Kings,58034,Inactive,63,3,0,0,0,3,0,0,0,7,76
Kings,Kings,58034,Total,927,35,4,0,2,29,0,0,0,126,"1,123"
Kings,Kings,58035,Active,822,22,1,0,3,16,0,0,0,114,978
Kings,Kings,58035,Inactive,52,1,0,0,1,1,0,0,0,13,68
Kings,Kings,58035,Total,874,23,1,0,4,17,0,0,0,127,"1,046"
,,,,,,,,,,,,,,
Page 207 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,58036,Active,499,18,3,0,3,12,0,0,0,78,613
Kings,Kings,58036,Inactive,35,0,0,0,0,0,0,0,0,3,38
Kings,Kings,58036,Total,534,18,3,0,3,12,0,0,0,81,651
Kings,Kings,58037,Active,"1,002",27,2,0,2,14,0,0,0,149,"1,196"
Kings,Kings,58037,Inactive,48,0,0,0,0,1,0,0,0,8,57
Kings,Kings,58037,Total,"1,050",27,2,0,2,15,0,0,0,157,"1,253"
Kings,Kings,58038,Active,816,33,1,1,1,20,0,0,0,96,968
Kings,Kings,58038,Inactive,20,0,0,0,0,0,0,0,0,8,28
Kings,Kings,58038,Total,836,33,1,1,1,20,0,0,0,104,996
Kings,Kings,58039,Active,835,19,1,0,1,16,0,0,0,85,957
Kings,Kings,58039,Inactive,26,0,0,0,0,1,0,0,0,3,30
Kings,Kings,58039,Total,861,19,1,0,1,17,0,0,0,88,987
Kings,Kings,58040,Active,581,15,1,0,3,13,0,0,1,84,698
Kings,Kings,58040,Inactive,30,4,1,0,0,1,0,0,0,2,38
Kings,Kings,58040,Total,611,19,2,0,3,14,0,0,1,86,736
Kings,Kings,58041,Active,829,32,5,0,3,8,0,0,0,105,982
Kings,Kings,58041,Inactive,33,3,0,0,1,1,0,0,0,6,44
Kings,Kings,58041,Total,862,35,5,0,4,9,0,0,0,111,"1,026"
Kings,Kings,58042,Active,393,19,1,0,0,7,0,0,0,45,465
Kings,Kings,58042,Inactive,7,0,0,0,0,0,0,0,0,1,8
Kings,Kings,58042,Total,400,19,1,0,0,7,0,0,0,46,473
,,,,,,,,,,,,,,
Page 208 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,58043,Active,923,30,1,0,2,13,0,0,0,114,"1,083"
Kings,Kings,58043,Inactive,49,1,0,0,0,0,0,0,0,10,60
Kings,Kings,58043,Total,972,31,1,0,2,13,0,0,0,124,"1,143"
Kings,Kings,58044,Active,424,11,1,0,0,10,0,0,0,54,500
Kings,Kings,58044,Inactive,12,0,0,0,0,0,0,0,0,1,13
Kings,Kings,58044,Total,436,11,1,0,0,10,0,0,0,55,513
Kings,Kings,58045,Active,816,24,2,0,2,16,0,0,0,118,978
Kings,Kings,58045,Inactive,82,4,0,0,0,4,0,0,0,12,102
Kings,Kings,58045,Total,898,28,2,0,2,20,0,0,0,130,"1,080"
Kings,Kings,58046,Active,825,20,3,1,5,22,0,0,0,122,998
Kings,Kings,58046,Inactive,52,2,0,0,0,2,0,0,0,9,65
Kings,Kings,58046,Total,877,22,3,1,5,24,0,0,0,131,"1,063"
Kings,Kings,58047,Active,700,21,0,1,2,14,0,0,0,109,847
Kings,Kings,58047,Inactive,34,2,0,0,0,3,0,0,0,8,47
Kings,Kings,58047,Total,734,23,0,1,2,17,0,0,0,117,894
Kings,Kings,58048,Active,665,22,2,0,1,19,0,0,0,92,801
Kings,Kings,58048,Inactive,36,2,0,0,0,1,0,0,0,5,44
Kings,Kings,58048,Total,701,24,2,0,1,20,0,0,0,97,845
Kings,Kings,58049,Active,651,15,0,0,1,15,0,0,0,84,766
Kings,Kings,58049,Inactive,23,2,0,0,0,1,0,0,0,4,30
Kings,Kings,58049,Total,674,17,0,0,1,16,0,0,0,88,796
,,,,,,,,,,,,,,
Page 209 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,58050,Active,704,19,0,0,1,26,0,0,0,90,840
Kings,Kings,58050,Inactive,17,1,1,0,0,0,0,0,0,3,22
Kings,Kings,58050,Total,721,20,1,0,1,26,0,0,0,93,862
Kings,Kings,58051,Active,505,18,0,1,0,11,0,0,0,45,580
Kings,Kings,58051,Inactive,26,0,0,0,0,1,0,0,0,2,29
Kings,Kings,58051,Total,531,18,0,1,0,12,0,0,0,47,609
Kings,Kings,58052,Active,861,23,1,0,3,15,0,0,0,152,"1,055"
Kings,Kings,58052,Inactive,97,5,0,0,1,1,0,0,0,11,115
Kings,Kings,58052,Total,958,28,1,0,4,16,0,0,0,163,"1,170"
Kings,Kings,58053,Active,151,5,0,0,1,1,0,0,0,18,176
Kings,Kings,58053,Inactive,8,1,0,0,0,0,0,0,0,3,12
Kings,Kings,58053,Total,159,6,0,0,1,1,0,0,0,21,188
Kings,Kings,58054,Active,713,19,2,0,1,8,0,0,0,108,851
Kings,Kings,58054,Inactive,67,3,1,0,1,5,0,0,0,13,90
Kings,Kings,58054,Total,780,22,3,0,2,13,0,0,0,121,941
Kings,Kings,58055,Active,701,13,1,1,1,17,1,0,0,97,832
Kings,Kings,58055,Inactive,51,5,0,0,0,0,0,0,0,3,59
Kings,Kings,58055,Total,752,18,1,1,1,17,1,0,0,100,891
Kings,Kings,58056,Active,417,8,1,1,2,9,0,0,0,48,486
Kings,Kings,58056,Inactive,58,3,0,0,0,1,0,0,0,6,68
Kings,Kings,58056,Total,475,11,1,1,2,10,0,0,0,54,554
,,,,,,,,,,,,,,
Page 210 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,58057,Active,575,27,3,0,0,13,0,0,0,86,704
Kings,Kings,58057,Inactive,80,4,0,0,1,3,0,0,0,24,112
Kings,Kings,58057,Total,655,31,3,0,1,16,0,0,0,110,816
Kings,Kings,58058,Active,473,34,1,0,4,10,0,0,0,111,633
Kings,Kings,58058,Inactive,56,1,0,0,1,1,0,0,0,9,68
Kings,Kings,58058,Total,529,35,1,0,5,11,0,0,0,120,701
Kings,Kings,58059,Active,568,27,1,0,0,14,0,0,0,81,691
Kings,Kings,58059,Inactive,25,3,0,0,0,1,0,0,0,5,34
Kings,Kings,58059,Total,593,30,1,0,0,15,0,0,0,86,725
Kings,Kings,58060,Active,693,36,1,0,0,13,0,0,0,89,832
Kings,Kings,58060,Inactive,25,1,0,0,0,0,0,0,0,3,29
Kings,Kings,58060,Total,718,37,1,0,0,13,0,0,0,92,861
Kings,Kings,58061,Active,888,23,1,0,2,18,0,0,0,112,"1,044"
Kings,Kings,58061,Inactive,60,0,0,0,0,1,0,0,0,13,74
Kings,Kings,58061,Total,948,23,1,0,2,19,0,0,0,125,"1,118"
Kings,Kings,58062,Active,834,19,2,0,2,13,0,0,0,103,973
Kings,Kings,58062,Inactive,41,2,1,0,0,2,0,0,0,1,47
Kings,Kings,58062,Total,875,21,3,0,2,15,0,0,0,104,"1,020"
Kings,Kings,58063,Active,533,20,0,0,1,14,0,0,0,72,640
Kings,Kings,58063,Inactive,13,1,0,0,0,0,0,0,0,2,16
Kings,Kings,58063,Total,546,21,0,0,1,14,0,0,0,74,656
,,,,,,,,,,,,,,
Page 211 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,58064,Active,518,20,4,0,5,11,0,0,0,74,632
Kings,Kings,58064,Inactive,32,2,1,0,0,0,0,0,0,3,38
Kings,Kings,58064,Total,550,22,5,0,5,11,0,0,0,77,670
Kings,Kings,58065,Active,557,20,2,0,0,13,0,0,0,78,670
Kings,Kings,58065,Inactive,23,0,0,0,0,2,0,0,0,6,31
Kings,Kings,58065,Total,580,20,2,0,0,15,0,0,0,84,701
Kings,Kings,58066,Active,851,41,1,1,3,18,0,0,1,139,"1,055"
Kings,Kings,58066,Inactive,108,5,0,0,0,2,0,0,0,24,139
Kings,Kings,58066,Total,959,46,1,1,3,20,0,0,1,163,"1,194"
Kings,Kings,58067,Active,732,23,0,0,1,23,0,0,0,65,844
Kings,Kings,58067,Inactive,40,3,1,0,0,1,0,0,0,5,50
Kings,Kings,58067,Total,772,26,1,0,1,24,0,0,0,70,894
Kings,Kings,58068,Active,586,8,2,1,1,4,0,0,0,36,638
Kings,Kings,58068,Inactive,44,4,0,0,0,2,0,0,0,2,52
Kings,Kings,58068,Total,630,12,2,1,1,6,0,0,0,38,690
Kings,Kings,58069,Active,215,22,1,0,0,1,0,0,0,27,266
Kings,Kings,58069,Inactive,28,4,1,0,1,2,0,0,0,8,44
Kings,Kings,58069,Total,243,26,2,0,1,3,0,0,0,35,310
Kings,Kings,58070,Active,795,46,4,2,5,28,0,0,0,118,998
Kings,Kings,58070,Inactive,30,2,0,0,0,2,0,0,0,9,43
Kings,Kings,58070,Total,825,48,4,2,5,30,0,0,0,127,"1,041"
,,,,,,,,,,,,,,
Page 212 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
