"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,27068,Total,564,174,6,6,30,1,0,259,"1,040"
Queens,Queens,28001,Active,454,59,4,5,14,1,0,122,659
Queens,Queens,28001,Inactive,15,2,0,0,0,0,0,3,20
Queens,Queens,28001,Total,469,61,4,5,14,1,0,125,679
Queens,Queens,28002,Active,272,67,2,4,9,0,0,81,435
Queens,Queens,28002,Inactive,3,4,0,0,0,0,0,2,9
Queens,Queens,28002,Total,275,71,2,4,9,0,0,83,444
Queens,Queens,28003,Active,524,128,14,3,33,0,0,177,879
Queens,Queens,28003,Inactive,20,10,0,0,2,0,0,11,43
Queens,Queens,28003,Total,544,138,14,3,35,0,0,188,922
Queens,Queens,28004,Active,257,50,8,2,5,0,0,98,420
Queens,Queens,28004,Inactive,16,3,0,0,0,0,0,6,25
Queens,Queens,28004,Total,273,53,8,2,5,0,0,104,445
Queens,Queens,28005,Active,223,56,1,4,16,0,0,79,379
Queens,Queens,28005,Inactive,15,2,0,0,1,0,0,8,26
Queens,Queens,28005,Total,238,58,1,4,17,0,0,87,405
,,,,,,,,,,,,
Page 52 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
